sentiment,label
"After a day at work, I sat down to relax and turned on the movie channels. The movie came up on the guide and sounded interesting so I tuned in just before it started. The first 30 minutes were enough to make me interested, but the lack of acting ability in Jamie Foxx and the slow plot movement made me want to get up and find food during the movie. If there is any credit to be given for acting in this movie it should go to David Morse who at least tries to make the movie interesting. All in all, don't plan on impressing your friends by picking this one as a renter for a movie night.",0
"Jamie Foxx is my favorite comedian. However, I feel that he sold out in order to gain his first big budget lead role. Foxx follows in the footsteps of the likes of Chris Tucker, Martin Lawrence and Dave Chapple, who have all seen their talents wasted by stereotyping producers who think black males who commit pretty crimes is a funny concept (See: Money Talks, Blue Streak).<br /><br />Okay I laughed a few times and granted all of these comedians continue to pick up hilarious roles, but I would love to see these guys branch out ala Marlon Wayans portrayal in Requiem to a Dream. Or In Living Color's Tommy Davidson and Damon Wayans moving performances in Spike Lee's satire Bamboozled.",0
"Jamie Foxx is fun but this movie has been done before. The bad guy plays a ""malkovichian"" character from ""In the Line of Fire"". The cops will do anything to find the bad guy - and of course the good guy has two sets of bad guys and one set of cops after him - all the while he is just trying to turn over a new leaf...",0
"Well, i can and will be very short. This is a wrong-balanced, non-convincing film that could have been a little bit better. The script seems to not know which way to go ... from funny to cliche-wise serious... it's a bit silly. That plus too much sentences we have heard before ""the hacker is in florida, or no, he is in madrid, no he is in ... , he is screwing the signal"". <br /><br />4 out of 10",0
photography was too jumpy to follow. dark scenes hard to see.<br /><br />Had good story line too bad it got lost somewhere. Too noisy for what was really happening Bottom line is it's a baddddd movie,0
"This is the first time I ever saw a movie with Jamie Foxx, and I bet it will be my last. I failed to see why he was funny, although people in the audience thought it was very funny when he made a face to the camera, or for saying ""I am going to take a shower"".<br /><br />The plot is completely predictable. The bad guy comes after the good guy. The good guy has a woman, so the bad guy uses her. In between, the officials screwing up. The final scenes are utterly unbelievable. You spend 2 years and millions of dollars chasing a guy, but you don't do your home work to solve a trivial riddle?<br /><br />There's no great acting, there isn't much of a plot or storyline, and the shooting is done MTV style. Don't waste your money on this one.<br /><br />",0
"I love Jamie Foxx.<br /><br />And I enjoy 99% of all movies I see.<br /><br />And I walked out of this one.<br /><br />Now, I admit, it may have had something to do with the two middle-aged white women in the back of theatre who laughed at every little thing (""Oh no, Jamie's knocking on a door! HEE HEE HEE!""), but... this was just so incredibly annoying. There could be no sustained camera shot, and no camera shot from a conventional angle... everything had to be in-your-face, loud, and annoying.<br /><br />The bad guy tried to be smooth and Malkovich-like, but at this point, it's just old and tired. He brought nothing new or interesting. From all the characters, too many lines you saw coming, too many you've heard before, and too many ""tough guy"" lines... and I don't mind that sort of thing, really, as long as there's a bit of originality to it. In fact, pretty much the entire supporting cast just sucked.<br /><br />I love Jamie Foxx, and I think he's really funny, and I thought he was funny in this movie... but not nearly funny enough for me to endure everything else. <br /><br />This movie needed less shoot-em-up, less annoying camera shots, more emotion, more feeling, and more Jamie Foxx. I gave it a 2.",0
"What? Is Jamie Foxx supposed to be funny?Does he really believe he is funny?Well, it's funny watching his confidence in being funny.The man has no identity whatsoever...I mean you can immediately see who his idols are, Denzel Washington and Martin Lawrence, because he tries really hard to imitate them in most of his movies.The only problem is that he does it bad, uneven, and what comes out are some parts where he somewhat looks like Denzel, with that macho-s**t attitude and then abruptly goes to being Martin Lawrence, the funny and clumsy-silly comic. There's no personal touch to all that, I mean he contributes nothing to the personality he tries to sell, and I'm sure he has nothing to say personally. He really is Mr. Dull-boy in person.<br /><br />I was really hoping Hollywood, and the black community in America would find somebody better to launch into super stardom, like Don Cheadle for example, but perhaps the pathetic Jamie better represents the generation that remixes the old.",0
"I was one of quite a few extras in this big bomb. I just happened to be in the right place working safety for the race scenes at A.I.R. as it was know as back then.Thank goodness my scene in in the first few minutes of the movie and I don't have to sit through the whole thing. It was more of a big party than a movie set but hey, the pay was good.Attention to detail was not a strong point for this one, but who was going to know.The funny thing was seeing the cars in the track at the really slow speed and then in the movie speeded up to the what was close to normal speed.A lot of the scenes were changed as they were filmed I suppose to shave cost and time.But every one was having such a good time who cared!",0
"This is surely one of the worst films ever made and released by a major Hollywood studio. The plot is simply stupid. The dialog is written in clichés; you can complete a great many sentences in the script because of this. The acting is ridiculously bad, especially that of Rod Cameron. The ""choreography"" is silly and wholly unerotic. One can only pity the reviewer who saw 23-year-old Yvonne's dance as sexual; it's merely very bad choreography. The ballet scene in the film's beginning is especially ludicrous. If you are into bad movies and enjoy laughing at some of Hollywood's turkeys, this is for you. I bought the colorized version on VHS, making the movie even worse. Yvonne's heavy makeup, when colored, has her looking like a clown all the time. And she's the best part of this film. What a way to launch a career.",0
"This film is about British prisoners of war from the World War II escaping from a camp in Germany.<br /><br />I find ""The Wooden Horse"" disappointingly boring. The subject could have been thrilling, suspenseful and adrenaline fuelled, but ""The Wooden Horse"" is told in a very plain way. It's a collection of plain and poorly told events, with no suspension and thrill. The first half plainly tells how the prisoners of war dug a tunnel, but the events are so plain, with not enough blunders and close shaves to make me on edge. The latter half of the film is even worse, they are just moving from one place to another without any cat and mouse chase. And could the characters talk a bit less and have more action in an action film! I am disappointed by ""The Wooden Horse"", it wasted the potential to be a great film.",0
"Early film directed by D.W. Griffith; it features a gloriously happy King (Arthur V. Johnson) and his Queen (Marion Leonard) - but, wait! When the King leaves the scene, his Queen makes music with the palace's Minstrel (Henry B. Walthall). When the King discovers the lovers, he decides to enact a horrific Edgar Allen Poe-type revenge. It's difficult to believe the lovers can't hear those plotting against them; although the actors are trying to look alternately noisy (the lovers) and quiet (the cement mixers). The sets make ""The Sealed Room"" look very staged. The performances are okay, and the story is easy to follow. <br /><br />*** The Sealed Room (9/2/09) D.W. Griffith ~ Arthur V. Johnson, Henry B. Walthall, Marion Leonard",0
"In contrast to my fellow reviewers, I always try to find something redeeming in any film I see.Yes, the quality of the dubbing and lighting is abysmal, the acting is wooden and the opening sequence highly misleading what with all those lascivious female lesbian vampires with blood dripping.Something must be lost in the translation of the word ""Bloodsucker"" from the Italian in the title; almost as if the producers were originally going to film a Gothic Vampire tale and then changed their minds but could not afford to give up their dramatic opening sequence, so tacked it onto the film anyway.<br /><br />This film made in 1975 has recently been issued on DVD and comes with its own theatrical trailer which in some respects is more daring than seen in the film!Now anyone who buys this film has probably already read its synopsis anyway and knows what to expect - Italian softporn from the mid 1970s.I bought it because I am attracted to Christa Nelli (credited most often as ""Krista Nell"").The absence of a cast of characters I find most frustrating in a lot of these Eurosleaze films from the 60s & 70s.I had hoped Imdb would show the cast of characters as one hears their names in the film but without a cast list, it is very difficult to link them to the actor concerned.I think Krista Nell played ""Cora"" but underneath that massive hair style, costume and make-up it is difficult to distinguish her for sure.<br /><br />There is mostly a two dimensional portrayal by the actors of their parts and no one really stands out.Maybe something is lost in the dubbing process.What were the positive points?Well the music was atmospheric and of course if you're into beautiful lesbian soft porn its there.The external locations used were good and I would like to know where they filmed the castle on its island.It purports to be set in ""Ireland"" (North or the Republic?)in 1902, so everyone sports period piece costumes.Some of the scenes I found unintentionally funny especially those sex scenes!!Anyway an enjoyable romp.I rated it 4/10.",0
"(aka: The Bloodsucker Leads the Dance)<br /><br />Lots of naked babes in this one with a couple of lesbo scenes thrown in. The film is supposed to take place in Ireland but it looks more like Rome and the Adriatic to me.<br /><br />Gothic lesbians get invited to a Count's island castle for the weekend. One by one they seem to be missing their heads due to a madperson running around.<br /><br />It's not very scary or bloody and the rooms look like they are lit with floodlights even though candles are lit. Go figure...(sic)<br /><br />Dubbing is worse than usual and the plot only serves as an excuse for the eroticism and nudity. Directed by euro horror actor Alfredo Rizzo, this is one snoozer.<br /><br />Pretty boring 2 out of 10",0
"Wow-this one sucks. I'm gonna sum it up as quickly as possible. <br /><br />A count invites 4 naive sluts back to his castle. A bunch of nothing happens for a long time. Some lame and un-erotic soft-core sex scenes happen. Some girls get their heads cut off (off-screen)-The End.<br /><br />The only things going for this one are the decent looking sets and costumes, some bad dubbing which leads to some unintentionally funny dialogue, and a few brief nudie shots. And believe me-those things are not enough to redeem the 90-minutes of tedium that this film is. In fact-the best part is the tacked on beginning from the distributor that features some slutty goth chicks covered in blood and showing their tits-and again-this is definitely not worth the price of admission for this garbage. As everyone else has noted- the title of the film is completely nonsensical-as there's absolutely no bloodsucking, nor dancing of any sort in the film at all. It may as well have been called 'The Goat-Raper Leads the Circle-Jerk'-and at least then it would have had a better title that also pertains to nothing in the film. An accurate title would have been '90 Minutes of Torture'-another alluring title that would have at least been truthful...for the viewer. Honestly-the trailer that's on the disc shows all the best parts (and i use the term 'best' extremely loosely...) so I highly suggest watching that instead if you're still curious.  I can't imagine anyone liking this wreck of a film-please take my advice and leave this one on the shelf. 2/10 ",0
"A particularly maligned example of Italian cult cinema with a nonsensical title to boot (if anything, the alternate THE MARK OF Satan is even less relevant to the plot!), this hybrid of Gothic Horror and Giallo (with a strong dose of Erotica) only contrives a flat sort of atmosphere throughout  actually matched by handling which is downright dreadful! Here, we get the usual group of people (an acting troupe) stranded on an island (to which they were invited by a Count  since he had become enamored of the leading lady, a dead-ringer for his missing spouse)! The characters are pretty much stereotypes: middle-aged but dashing hero (played by Giacomo Rossi-Stuart and whose family history bears more than its share of violent tragedy), demure heroine, sluttish companion (recalling Mae West and emerging the most annoying of the lot!), a meek but devoted stage manager (forever chided by one and all for his unmanly behavior!), a couple of lesbians, a mysterious gardener (the ubiquitous Luciano Pigozzi who, for once, gets in on the action, if you know what I mean), an envious housekeeper (nominal star Femi Benussi though, for what it is worth, this is really an ensemble piece), a religious fanatic of a butler, an impressionable chambermaid, etc. While the film is not by any means unwatchable, the atrocious dubbing, snail's pace, shoddy production (with the scenes depicting the raging sea lifted from some black-and-white film!) and the fact that the murders only occur within the concluding half-hour do not help matters. Besides, Marcello Giombini's score, though pleasant in itself, comes off as incongruously modern under the circumstances; that said, the revelation proves a surprisingly elaborate one (considering there is surely no shortage of suspects here).",0
"After an initial release of 4 very good Eurotrash titles, REDEMPTION has managed to scrape the bottom of the barrel with THE BLOODSUCKER LEADS THE DANCE. I found NO Bloodsuckers anywhere in this movie.<br /><br />The story is simple. A mysterious count invites several actresses to his castle for a little vacation. After some sofcore sexual shenanigans the girls get decapitated one by one. Who is the killer? Who knows? There are more red herrings in this one than at the local fish market on Friday.<br /><br />The pace is excruciating. The story is silly and the skin scenes aren't all that terrific either.<br /><br />Give this one a miss.",0
"This movie is not only a very bad movie, with awful actors --or presumed actors--, a bored direction and a story unattractive, it also copies exactly an scene from the excellent ""giallio"" ""Torso"", directed by Sergio Martino in 1973 (two years before), one of the most celebrated psycho-thrillers of Italian cinema and a cult-movie around the world. In ""La Sanguinusa conduce la danza"", the director replays the bed scene between the black girl and the white girl, with an peeping-tom watching from a window of the bedroom. Naturally, the scene in Rizzo's movie is ridiculous and inferior to the softness and charming in Martino's film. To put another black girl, another white girl and another peeping-tom replaying the scene is simply the most appropriate way of prove that Rizzo's movie has no ideas, no originality, no taste, and nothing at all. I think that such things are an offense to spectator.",0
"La Sanguisuga Conduce la Danza, or The Bloodsucker Leads the Dance as I believe is it's common English title, is set on 'Ireland' in '1902' where the mysterious Count Richard Marnack (Giacomo Rossi-Stuart) invites soon-to-be out of work theatre actress Evelyn (Patrizia Webley as Patrizia De Rossi) & three more of her fellow soon-to-be out of work actress friends Cora (Krista Nell), Penny (Lidia Olizzi) & Rosalind (Marzia Damon as Caterina Chiani) to his castle situated on a small island just off the coast. At first Evelyn is reluctant but is persuaded when it is agreed stage hand Samuel (Leo Valeriano) goes along as well. Once there Count Marnack tells his guests that his Father & Grandfather both cut the heads off their cheating wives using a ceremonial knife & there's a feeling of unease when it turns out that Evelyn looks EXACTLY the same as the current Count's wife who ran away not too long ago... Along with having to worry about weirdo servants it turns out that someone wants to use the knife themselves to chop a few heads off...<br /><br />This Italian production was written & directed by Alfredo Rizzo & is total, complete & utter crap from start to finish. First things first lets start the criticism with the title The Bloodsucker Leads the Dance, lets examine that title because when I do I feel somewhat cheated that there aren't any Vampires or any form of bloodsucking whatsoever, no-one 'leads' anything at anytime & there most certainly isn't any dance or dancing so don't expect any of these things. What you should expect though is a tedious, dull, boring pointless little 'giallo' that takes over an hour before anyone is killed & any sort of murder mystery starts to take shape, the first hour of La Sanguisuga Conduce la Danza is as plot less & uninteresting as anything out there. The best way to imagine it is to think of the most boring soft-core porn film you've ever seen, then cut most of the soft-core porn out & that just leaves bad actors, bad dubbing, bad dialogue, a tiny bit of soft-core sex & lesbianism & absolutely nothing else. Yep, it really is that bad. The mystery elements are crap, people do illogical things for no apparent reason & the overly complicated 'twist' ending is as bad as the rest of it, The Sixth Sense (1999) this ain't!<br /><br />Director Rozzi does an OK job & La Sanguisga Conduce la Danza actually has a nice look & feel to it despite it's obvious low budget, I mean there are scenes where he shows a 'storm' raging outside the castle however the stock footage used is in black & white! So the film jumps from bright colour to black & white whenever it cuts to the storm & back to colour again! There is one absolutely hilarious scene where a maid & her friend discuss her breasts & she lets her friend feel them who is then full of compliments, this scene is so funny & just so unnatural that it's priceless & easily the films best moment even if a bad 70's porno would be embarrassed by the dialogue! There is minimal nudity & the sex/lesbian scenes are very tame. Forget about any blood or gore as there isn't any apart from a decapitated head.<br /><br />Technically the films pretty good, the period setting & production design are actually quite impressive although it's not massive in scope it does the job effectively enough. The film has a nice sense of colour & the cinematography is fine. The film is dubbed so it's hard to give an opinion on the original performances but the voice actors are terrible & the dialogue is even worse than usual.<br /><br />La Sanguisuga Conduce la Danza is a terrible film, it makes no sense, it has virtually no story for over an hour, it has possibly the most misleading title ever & is really dull & boring with a confused stupid 'twist' ending. As far as Euro horror fans go there are plenty of much better films than this so please don't waste your time, as for anyone else this is definitely one to avoid. Trivia Note: the notorious (& banned in the UK) Nazi exploitation/horror film Horrifying Experiments of the S.S Last Days (1977) AKA SS Hell Camp & The Beast in Heat was directed by Luigi Batzella & he has a fairly substantial role as a police detective in La Sanguisuga Conduce la Danza.",0
"The Bloodsucker Leads the Dance - what a laughable title, it's so utterly misleading. It's not surprising that the film-makers try and mislead us though because this is one terrible movie.<br /><br />The story basically involves a murder mystery in a castle on a remote island.<br /><br />Very little happens in this film. And when something does wake the viewer from his stupor, it invariably is unintentional comedy in the form of atrocious dialogue delivered by a hopeless group of voice-artists. These guys are so bad they make the actors they deliver voices for appear like a group of remedial-level morons. It really is hard to determine how bad the acting is when you have dubbing this abysmal. But the voice-artists cannot be blamed for the script. It's a travesty. Unintentionally funny at best, pathetic at worst. The story in general is, to say the least, uneven. The women characters are particularly idiotic; the men are either creepy or tedious.<br /><br />The whole enterprise smacks of pure exploitation of the audience. It doesn't remotely deliver what it promises and even when the murders (finally) start happening, they all occur off screen. All we get is a few half-hearted severed head shots.<br /><br />A few people have said that this movie is a giallo. I cannot agree less with this opinion. Anyone who enjoys Italian thrillers should give this movie a wide berth as there is nothing remotely thrilling about it. It's basically a soft-core porn film with a horror angle. But it's not very erotic either.<br /><br />I can't recommend this to anyone.",0
"The Horror Channel plays nothing but erotic soft porn Gothic flicks each night from 10pm till about 4 in the morning, but their 'scare' factor is very limited, if one exists at all. In fact I am sure I will find a multi-million pound lottery win more scary than anything this channel has to offer.<br /><br />The Bloodsucker Leads the Dance deserves special mention because it is I feel, the undisputed low of a channel full of lows. I cannot even begin to tell you how bad this film is, but for the purpose of completing the minimum 10 lines demanded by this site, I will at least give it a go.<br /><br />Firstly the title is misleading and bears no resemblance to the action on the screen. In fact the film might as well have been called 'Toothbrush' or 'Wallpaper' for all it has to do with the plot. At least they used toothbrushes...at least they had wallpaper.<br /><br />There are no bloodsuckers for miles around and whats even worse there are no dances, not one. I'm sure they were making two different films by mistake here.<br /><br />A more suitable title would have been, 'Horny Italian Count Leads Five People to a Scary Castle and Bores us Silly for Ninety Minutes.' Yes that fits better.<br /><br />The acting is terrible and and the dubbing appalling, and that guy who plays Seymour was almost as wooden in his walk as he was in his character....abysmal.<br /><br />The only saving graces of this film are a small but slightly interesting lesbian sex scene, two small and very interesting heterosexual sex scenes, and the added attraction in that every single female character gets her kit off. Bonus.<br /><br />Otherwise steer a wide birth away from this one. No vampires, no dancing, no scenes of a brutal or gruesome nature and no way on Gods earth I will ever, ever, ever watch this one again.<br /><br />No word of a lie, this film could put you off motion pictures for life.",0
"I saw this movie when i was much younger and i thought it was funny. I saw it again last week, and you can guess the result. Some funny parts in it, very few and too long. The beginning is the only thing that is funny if you ask me.<br /><br />If you want a total b-movie this is a good pick, but don't expect too much from aliens dwarf size",0
"This is a really dumb movie. It could be fun with the cool looking aliens and the country setting, but it just isn't.<br /><br />Some aliens hear the broadcast of War of the Worlds when a small country radio station plays it on Halloween. They come to Earth to kill humans, but instead of killing, they make people their slaves and act goofy. The front cover of the film shows these aliens riding surfboards in space...not really what they do. These aren't party aliens, they are stupid cartoonish idiots with annoying high pitched modulated voices. The alien with the most tolerable voice also happens to be the Jack Nicholson rip-off alien who always wears his sunglasses. Other than the aliens, the acting is terrible. The writing is obviously meant for children, because every character is written like a kid.<br /><br />This is a dumb movie, that only children will appreciate, maybe.<br /><br />My rating: 1/2 out of ****. 100 mins. PG for mild language.",0
"Imagine you're a high-school boy, in the back of a dark, uncrowded theater with your girlfriend. How bad would a movie have to be, in order that you would feel compelled to leave the theater and head home before it ended? This movie is that bad. Really. Movies often become so bad that they're good; this movie is beyond that stage of bad-ness. It is painfully bad. Horribly, terribly, crime-against-humanity bad.",0
This was an incredibly stupid movie. It was possibly the worst movie I've ever had the displeasure of sitting through. I cannot fathom how it ranks a rating of 5 or 6.............,0
"Sloppily directed, witless comedy that supposedly spoofs the ""classic"" 50s ""alien invasion"" films, but really is no better than them, except of course in the purely technical department (good makeup effects). And any spoof that is worse than its target is doomed to fail (""Casino Royale"", ""Our Man Flint"" are worse than almost any James Bond movie). After two hours of hearing the screeching voices of the aliens, you'll be begging for some peace and quiet. (*1/2)",0
"Dysfunctional family goes home for the holidays and murder and mayhem result. Violent sexy Milligan at his most home made. Little better than a home movie (as much of Milligans films are) this is a trip into depravity 1960's style. Notable for the copious nudity and sex this film is neither sexy nor gruesome, playing now more as quaint.(though decidedly r rated). The film suffers from its uneven cast and from the cheapness of the production.(No one was ever sure where the money went on his movies since he was always broke). Its a bad bad movie thats not worth seeing except as a Milligan completeist or because its got some good looking people fooling around.",0
"If you're after the real story of early Baroque painter Artemisia Gentileschi, you'll be disappointed- however if you're after a reasonably crafted bodice ripper with an art theme, you've found you're movie.<br /><br />This film is such a foundationally inaccurate depiction of Artemisia Gentileschi's life that it almost made me weep. (Type in Artemisia inaccuracies in Google and check out some of the fact vs. fiction articles.) From a purely technical point of view though, the film was alright: the sets, costumes, and especially the chiaroscuro lighting helped create an immersive early 17th century experience; although the above mentioned GLARING FACTUAL INACCURACIES let it down a bit.<br /><br />I wonder how the director/co-writer Agnès Merlet defended her film at the time? Perhaps she refused to portray Artemisia as a victim, which would've been unfortunate, because lets face it, she was.",0
"As others have noted, this movie is criminally inaccurate in its portrayal of the artist's life and I for one was very annoyed and offended... by its transformation of her rape into a tragic love affair, by the implication that her rapist was responsible for 'awakening her talent,' by its complete disregard for her work, by the way it turned her into a sex object, on and on, you get the idea. Also, I find it disturbing that people who aren't familiar with Gentileschi will see this film and walk away with that kind of impression of her.",0
"Artemesia takes the usual story about the art world, eg, ""You can't paint that! But I want to!"" and plasters it with sex and scandal to make the whole film, well, interesting, but not remarkable.<br /><br />The story is about one of the first female painters around, Artemesia who course, is fiercely independent, but just can't stop thinking of men, and their bodies for artistic purposes of course. She soon gets private tutoring from one of a well known artist, but soon tutoring becomes much more then art, and soon after that, scandal erupts! Funny how they could take a historical biography and make it almost into a soft-porn fantasy. I mean, was Artemesia THAT much of a man-hungry person? Also, it's quite funny when she's insisting that she ""paints for herself!"" yet falls for the first person she sees.<br /><br />Actually, the story itself is quite fascinating, and it ends with a trial, which I always love. But I wasn't too crazy about the male lead who played her teacher, who looked rather like the person someone like that wouldn't fall for. I woulda gone for the young fisherman :P",0
"The acting is good, the women are beautiful, and the men are handsome, so if you're looking for well-acted soft porn, this movie is for you. Otherwise, you are wasting your time. The motivation of the main characters, in particular the eponymous lead, is often a mystery. She could have just told the truth - the truth as presented in the film, not necessarily the historical truth - and her lover would have been spared time in jail for a rape he did not commit. Was she protecting her father, who went off half-cocked, as it were, when he impetuously instigated a malicious lawsuit? Was she protecting herself, with her reputation suddenly of concern when heretofore only her art seemed to matter? During the trial, this strong-willed woman turns to mush before our eyes. Conversely, her lover, who starts off as a narcissistic jerk, becomes a selfless hero during the trial. At least his motivation is clearer: he sacrifices himself for love. Naturally, since no good deed must go unpunished, we are told that she never sees him again.",0
"An awful film! It must have been up against some real stinkers to be nominated for the Golden Globe. They've taken the story of the first famous female Renaissance painter and mangled it beyond recognition. My complaint is not that they've taken liberties with the facts; if the story were good, that would perfectly fine. But it's simply bizarre -- by all accounts the true story of this artist would have made for a far better film, so why did they come up with this dishwater-dull script? I suppose there weren't enough naked people in the factual version. It's hurriedly capped off in the end with a summary of the artist's life -- we could have saved ourselves a couple of hours if they'd favored the rest of the film with same brevity.",0
"What did the director think? Everybody who has read the biography of Artemisia is left impressed by her guts to face a public rape trial in Renaissance times and even suffer torture in order to show that Tassi was guilty. That fact shows the real independence and emancipation - in her most terrible hour she stands her MAN. Why do movies depicting Renaissance have to be so clinically beautiful and romantic, are we afraid to see the gritty side of life or has the Hollywood happy-happy-mood won? While I would always defend a director's freedom to create his own reality in a movie I cannot make sense of turning Artimisia's life story on its head. Very disappointing choice by the makers of this film.",0
"This flick was a blow to me. I guess little girls should aspire to be nothing more than swimsuit models, home makers or mistresses, since that seems to be all they'll ever be portrayed as anyway. It is truly saddening to see an artist's work and life being so unjustly misinterpretated. Inconcievably (or perhaps it should have been expected), Artemisia's entire character and all that she stands for, had been reduced to a standard Hollywood, female character; a pitiful, physically flawless, helpless little creature, displaying none of the character traits that actually got her that place in history which was being mutilated here. Sadder yet, was to see that a great part of the audience was too badly educated in the area to comprehend the incredible gap between the message conveyed in the film, and reality. To portray the artist as someone in love with her real-life rapist, someone whom she in reality accused of raping her even when under torture, just plain pisses me off. If the director had nothing more substantial to say she should have refrained from basing her story on a real person.",0
"When I saw the preview, I thought: this is going to be a great movie. And indeed it could have been. The actress playing the main character was very credible, and the beauty of the filming is undeniable. However the dialogues cast a dark shadow on the whole picture. The level of language was too familiar and too contemporary for an action taking place in 1610, and it took away most of the magic of the film. However, I must congratulate the translator, because the English sub-titles were more refined and appropriate that the original French cues, and it probably explains the good rating the movie received on the imbd!",0
"I was disgusted by this movie. No it wasn't because of the graphic sex scenes, it was because it ruined the image of Artemisia Gentileschi. This movie does not hold much truth about her and her art. It shows one piece of art work that she did (Judith Beheading Holofernese) but shows that being entered as testimony in the rape trial when she did not paint her first Judith for a year after the trial.<br /><br />I don't know if you understood this from the movie, probably not, Tassi was not a noble character. He RAPED Artemisia. It was not love, it was rape. He did not claim to accept false charges of rape to stop her from suffering while she was tortured. According to the rape transcripts he continued to claim that he never carnally knew Artemisia (aka had sex with) while she states over and over again ""It's true"".<br /><br />I encourage all of you people to go out and find about the real Artemisia and see what she is really about. Don't base all of your knowledge on this fictional movie. I encourage you to do some research, Artemisia really does have interesting story behind her and some amazing art work.<br /><br />Don't see the movie, but find out the true story of Artemisia.",0
"I didn't think the French could make a bad movie, but I was, clearly, very wrong. As has been said before, this film essentially uses its title character as a point of departure; its portrayal of her life and person have little or nothing to do with the real Artemisia Gentileschi. <br /><br />The script is awful -- pretentious, stilted, and vapid -- and its rewriting of the facts is unusually offensive even in a genre that all too often makes its living by distorting, rather than retelling, history. Along with some fairly decent set design, Valentina Cervi's physical charms are the primary asset of this movie, and it's obvious from the beginning that the filmmakers were aware of this too; they waste no time in contriving various ""erotic"" sequences which have far more to do with titillation than with plot or character development. Unfortunately, the appeal of seeing a pretty young girl in a state of feigned sexual arousal cannot, and does not, sustain this movie. The acting is unremarkable, and the score is all too generic despite an interesting chord or two. The cinematography is OK, and there are some pretty colors, but there are also some pretty ridiculous sequences using distorted-lens effects more appropriate for a 1960s freakout movie than a costume drama. In any event, the script leaves the camera dwelling all too often on Artemisia's body, and all too seldom on her paintings.<br /><br />All told, a near-complete failure. It's not intelligent or tasteful enough to be a serious film, and it's too slow and pretentious to work as soft-core pornography. So the French can fail, after all!",0
"It figures this is a French film, LOL, with the emphasis on young girls with much older men...why is it the French are so fixated on this kind of thing? When the age difference is this great, it really comes off as pervy! Valentina Cervi is beautiful (she bears a strong resemblance to Olivia Hussey, of Zeffirelli's '68 Romeo and Juliet, set in a similar period), but she looks about 15 and the actor playing Tassi, her painting instructor, looks...well, 50 is KIND.<br /><br />Other posters have done the work of explaining the historical record (unusually detailed in this case) of the real Artemisia, a great artist and one of the earliest recognized female painters of this period (17th century). Her story speaks to us in modern times particularly because of the age-old accusation that ""all great artists were men"" -- she pretty much blasts that assertion to bits -- and because the story of her rape trial is so poignant. Not only was she clearly assaulted, and forced into a degrading sexual relationship (because in those days marriage to your assaulter was the only way to avoid social shame), but Tassi was a serial rapist and possibly killed his wife and child.<br /><br />The movie does a terrible disservice by inverting this truly fascinating and remarkable real life story -- very dramatic and not in need of any ""spicing up"" -- because in some weird Frencified way, it's ""hotter"" to have an oversexed teenager drawing male sexual organs and having a hot love affair with a man old enough to be her grandfather. That's ""sexy"" -- the truth is boring and seems too feminist/politically correct.<br /><br />It also disturbs me that this is ONLY part of Artemisia life considered interesting enough to film. The fact that she painted for decades (her famous painting of Judith beheading Holfernes was painted AFTER, not before the rape), that she was the first woman admitted to the prestigious Florentine Academy, that she went on to have children...oh that's boring stuff. After all, that's about a middle aged woman and they aren't ""hot"" like teenagers.<br /><br />I understand that there is a lot of creative license in making a film (or a book) about a real historical character. You need to create dialog, have subplots, create dramatic structure. Certainly some details can be sacrificed -- it's no big deal if the dates are moved a few years, or if Artemisia is played by a blonde actress (when we know from her self portraits that she was a brunette...and a big boned one, not a skinny minny), or something like that. But to turn her story around on her, and make rape into a romance is actually sick and disturbing. It's even worse because the director is female. She should be horribly ashamed of herself!<br /><br />If you LIKE this (and I know some people could care less about the real woman artist and just like period costumes and hot sex), you will probably like ""Dangerous Beauty"" with Rufus Sewell and Catherine McCormack. Similarly based on heavily re-written history, with lots of heaving bosoms and jewel encrusted goblets: Bon Appetit!",0
"Any time a movie is so myopic in its desire to present a particular ending or viewpoint that it simply doesn't bother with an actual story, it's annoying. Those are the types of movies where the ending or viewpoint is conceived first, and the story simply tacked on. For this reason we often talk of the story ""jumping through hoops"" as it twists about, trying in vain to progress to the preordained ending in a logical fashion.<br /><br />The story in ""Comet Over Broadway"" doesn't just jump through hoops, it's a three ring circus. It's so ludicrous, so ill-conceived, so disingenuous that, if you are prone to speaking aloud to the screen, you will be carrying on quite a rant before it's through.<br /><br />The central theme of this screenplay cesspool is that of a woman choosing between family and profession. Since it's all so horribly muddled it will end up offensive to people of either opinion. So, in the end there's no point to the story, the theme becomes irrelevant and, as is often the case with poor screenplays, the acting doesn't save a thing.",0
